product_id,product_name,attr,scores,review_title,reviews
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 4X-LargeColor: Big Man - Knit Boxer - 3 Pack,5.0 out of 5 stars,"
Great boxers, perfect for bigger guys.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I'm a pretty big guy. Large around the hips, even bigger out back. These fit comfortably, and aren't too snug. The material is soft, and the fit is great. When these wear out, so long as they hold up, I'll definitely be buying more.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: XX-LargeColor: Big Man - Tank - 3 Pack,4.0 out of 5 stars,"
Pricey for just three tank tops, but they are ...
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Pricey for just three tank tops, but they are long enough and stay tucked while on my motorcycle...vital as no one wants to see your crack on the road.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: 3X-LargeColor: Tall Man - Crew - 3 Pack,5.0 out of 5 stars,"
Fantastic fit and value
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Never was a fan of Fruit of the Loom, but these tee shirts changed my opinion. I am 6’6” and have a very hard time finding shirts long enough. I was always a Jockey fan, but price and poor reviews lead me to check other brands. The amazon reviews for Fruit of the Loom were really good so I ordered a 3 pack of 3x long, a size larger than usual. Should have stuck with the 2x long, but very happy with my purchase. Extremely high quality, very long, and a terrific price, (around $4.00 per shirt).. order some, you won’t regret it.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: X-LargeColor: Tall Man - Crew - 3 Pack,5.0 out of 5 stars,"
The XL have been fine. I really like longer shirts that stay tucked ...
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I'm 6'3"" 215 lbs with about a 37"" waist. The XL have been fine.  I really like longer shirts that stay tucked in at work instead of bunching up under my dress shirt.  I've ordered Jockey shirts that were way more expensive but were obviously better quality material when comparing side by side.  But since it's just an under shirt, these are perfect.  They do shrink up A LOT.  I ordered a second pack and compared one to a shirt I had been washing/wearing and there was a difference of several inches in length, at least an inch in sleeve, and probably a couple inches in chest.  So when you open the pack, keep that in mind.  They start out huge but shrink down when washed.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 3X-LargeColor: Big Man - Boxer Brief - 3 Pack,5.0 out of 5 stars,"
Fits perfectly, very comfortable.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Wore Fruit of the Loom my whole young life.  Switched to Haynes Tagless when they became a ""thing"" but for whatever reason, their products are shrinking waaaay too much now, figured I would try FotL again.<br/><br/>These boxers fit me perfectly and are very comfortable, no tags, no riding up, no issues, very little shrink.  I bought the 3XL and I have a waist of 46/48.  If you are on the fence about getting them, try this 3-pack, I feel you will be pleased.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: X-LargeColor: Tall Man - V Neck - 3 Pack,5.0 out of 5 stars,"
An undershirt that stays tucked in. Wahhoo!
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Update 3/2018:<br/>Yes they shrink after dozens of washes (only really noticeable when folding them with newer ones) but they still stay long enough to stay tucked in all day and are still comfortable too.  These are now on my repeat purchase list.<br/><br/>Update 12/2017 while these are good shirts the three pack has gone up in price significantly.  The most we should pay is 4 dollars per shirt.<br/><br/>Wow! These are what I've been looking for in that they are looooooong and stay tucked in below my button-downs.<br/>I'm 6'3"" with 33"" inseam and 38"" waist and these XLT size undershirts fit just right around the chest and arms and the hem is down around lower butt cheek elevation.<br/><br/>UPDATE 06NOV16:<br/>A common mode failure has been found in two of three of these undershirts: the seam on the back sleeve which joins the sleeve do the back panel has opened up after three wash  cycles.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 5X-LargeColor: Big Man - Tank - 3 Pack,4.0 out of 5 stars,"
Great for big AND tall guys!!
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  These shirts are nice and long, fit well and a great price. A few weeks ago i purchased another brands (starts with H) A-shirts which were 3 for $20. Those were ""tall"" shirts and are pretty decent, but pretty pricey. I found these shirts at 3 for $10 and I am quite pleased to report that they are just as long as the other brand and fit just as well. The only reason I docked one star is because of the unfinished bottom of the shirt, which is negligible because these shirts typically get tucked in, but it might be a problem for the longevity of the shirt. Only time will tell if that becomes a problem, but for this price and the fact that these are really long (I'm 6'8"" tall) I am very satisfied!
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 4X-LargeColor: Big Man - Crew - 3 Pack,3.0 out of 5 stars,"
Way too long
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  My husband is 6'1"" and these hang down past his groin area. Way too long.  They are pretty thin but that's not an issue. I washed them and they came out with a pink hue, weird as they were the only thing in the wash. So I washed them again and dumped Clorox in the machine. They aren't as pink, doable. But overall I wouldn't order these again, they are just too long.  They'll be too warm for summer, so much material. They fit like a tall instead of a big.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 3X-LargeColor: Big Man - Crew - 3 Pack,3.0 out of 5 stars,"
Great big guy's t-shirt but ripoff price
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Bought 2 packs of the 3XB last year and loved them! I am over 6'1"", 310lbs, and lift weights. These t-shirts fit very well around the neck, chest, and armpit areas, and was a bit extra long to boot. At only $15 a pack, it was an excellent and satisfying purchase. They've held up great, but used them for so many occasions that I made them a bit dingy - not a product fault at all. I decided to repeat the order to get some refreshed shirts, but the price per pack is now almost $40 EACH! What a total scam that kills the sale for me, because I refuse to pay over double the past price for the same product.  It's a shame because FOTL has a great t-shirt here.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: XX-LargeColor: Big Man - Crew - 3 Pack,4.0 out of 5 stars,"
Thin T-shirts, Wide Collars.........
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Bought these 2XBig Fruit of the Loom t-shirts for my husband via Subscribe and Save here. He's about 6' tall, 240 lb and I like the extra width, nice comfortable look and he likes he fit. Very thin t-shirts, definitely undershirts, decent value.<br/><br/>My main dislike is that the collars are so wide. They look stretched out from the start, making for a very sloppy look if exposed under a sweater or something.<br/><br/>We've since switched to the Gildan ones available here, 100% cotton, and a bit thicker. Those aren't as widely cut and need to be washed cold to resist losing length. They're so cheap though, we'll likely replace them more often, although they're a nicer quality t-shirt overall. These are okay, recommended if you want the extra sizing. Hope this helps! Smile.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 4X-LargeColor: Big Man - Knit Boxer - 3 Pack,5.0 out of 5 stars,"
Great boxers, perfect for bigger guys.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I'm a pretty big guy. Large around the hips, even bigger out back. These fit comfortably, and aren't too snug. The material is soft, and the fit is great. When these wear out, so long as they hold up, I'll definitely be buying more.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: XX-LargeColor: Big Man - Tank - 3 Pack,4.0 out of 5 stars,"
Pricey for just three tank tops, but they are ...
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Pricey for just three tank tops, but they are long enough and stay tucked while on my motorcycle...vital as no one wants to see your crack on the road.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: 3X-LargeColor: Tall Man - Crew - 3 Pack,5.0 out of 5 stars,"
Fantastic fit and value
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Never was a fan of Fruit of the Loom, but these tee shirts changed my opinion. I am 6’6” and have a very hard time finding shirts long enough. I was always a Jockey fan, but price and poor reviews lead me to check other brands. The amazon reviews for Fruit of the Loom were really good so I ordered a 3 pack of 3x long, a size larger than usual. Should have stuck with the 2x long, but very happy with my purchase. Extremely high quality, very long, and a terrific price, (around $4.00 per shirt).. order some, you won’t regret it.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: X-LargeColor: Tall Man - Crew - 3 Pack,5.0 out of 5 stars,"
The XL have been fine. I really like longer shirts that stay tucked ...
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I'm 6'3"" 215 lbs with about a 37"" waist. The XL have been fine.  I really like longer shirts that stay tucked in at work instead of bunching up under my dress shirt.  I've ordered Jockey shirts that were way more expensive but were obviously better quality material when comparing side by side.  But since it's just an under shirt, these are perfect.  They do shrink up A LOT.  I ordered a second pack and compared one to a shirt I had been washing/wearing and there was a difference of several inches in length, at least an inch in sleeve, and probably a couple inches in chest.  So when you open the pack, keep that in mind.  They start out huge but shrink down when washed.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 3X-LargeColor: Big Man - Boxer Brief - 3 Pack,5.0 out of 5 stars,"
Fits perfectly, very comfortable.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Wore Fruit of the Loom my whole young life.  Switched to Haynes Tagless when they became a ""thing"" but for whatever reason, their products are shrinking waaaay too much now, figured I would try FotL again.<br/><br/>These boxers fit me perfectly and are very comfortable, no tags, no riding up, no issues, very little shrink.  I bought the 3XL and I have a waist of 46/48.  If you are on the fence about getting them, try this 3-pack, I feel you will be pleased.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: X-LargeColor: Tall Man - V Neck - 3 Pack,5.0 out of 5 stars,"
An undershirt that stays tucked in. Wahhoo!
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Update 3/2018:<br/>Yes they shrink after dozens of washes (only really noticeable when folding them with newer ones) but they still stay long enough to stay tucked in all day and are still comfortable too.  These are now on my repeat purchase list.<br/><br/>Update 12/2017 while these are good shirts the three pack has gone up in price significantly.  The most we should pay is 4 dollars per shirt.<br/><br/>Wow! These are what I've been looking for in that they are looooooong and stay tucked in below my button-downs.<br/>I'm 6'3"" with 33"" inseam and 38"" waist and these XLT size undershirts fit just right around the chest and arms and the hem is down around lower butt cheek elevation.<br/><br/>UPDATE 06NOV16:<br/>A common mode failure has been found in two of three of these undershirts: the seam on the back sleeve which joins the sleeve do the back panel has opened up after three wash  cycles.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 5X-LargeColor: Big Man - Tank - 3 Pack,4.0 out of 5 stars,"
Great for big AND tall guys!!
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  These shirts are nice and long, fit well and a great price. A few weeks ago i purchased another brands (starts with H) A-shirts which were 3 for $20. Those were ""tall"" shirts and are pretty decent, but pretty pricey. I found these shirts at 3 for $10 and I am quite pleased to report that they are just as long as the other brand and fit just as well. The only reason I docked one star is because of the unfinished bottom of the shirt, which is negligible because these shirts typically get tucked in, but it might be a problem for the longevity of the shirt. Only time will tell if that becomes a problem, but for this price and the fact that these are really long (I'm 6'8"" tall) I am very satisfied!
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 4X-LargeColor: Big Man - Crew - 3 Pack,3.0 out of 5 stars,"
Way too long
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  My husband is 6'1"" and these hang down past his groin area. Way too long.  They are pretty thin but that's not an issue. I washed them and they came out with a pink hue, weird as they were the only thing in the wash. So I washed them again and dumped Clorox in the machine. They aren't as pink, doable. But overall I wouldn't order these again, they are just too long.  They'll be too warm for summer, so much material. They fit like a tall instead of a big.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 3X-LargeColor: Big Man - Crew - 3 Pack,3.0 out of 5 stars,"
Great big guy's t-shirt but ripoff price
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Bought 2 packs of the 3XB last year and loved them! I am over 6'1"", 310lbs, and lift weights. These t-shirts fit very well around the neck, chest, and armpit areas, and was a bit extra long to boot. At only $15 a pack, it was an excellent and satisfying purchase. They've held up great, but used them for so many occasions that I made them a bit dingy - not a product fault at all. I decided to repeat the order to get some refreshed shirts, but the price per pack is now almost $40 EACH! What a total scam that kills the sale for me, because I refuse to pay over double the past price for the same product.  It's a shame because FOTL has a great t-shirt here.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: XX-LargeColor: Big Man - Crew - 3 Pack,4.0 out of 5 stars,"
Thin T-shirts, Wide Collars.........
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Bought these 2XBig Fruit of the Loom t-shirts for my husband via Subscribe and Save here. He's about 6' tall, 240 lb and I like the extra width, nice comfortable look and he likes he fit. Very thin t-shirts, definitely undershirts, decent value.<br/><br/>My main dislike is that the collars are so wide. They look stretched out from the start, making for a very sloppy look if exposed under a sweater or something.<br/><br/>We've since switched to the Gildan ones available here, 100% cotton, and a bit thicker. Those aren't as widely cut and need to be washed cold to resist losing length. They're so cheap though, we'll likely replace them more often, although they're a nicer quality t-shirt overall. These are okay, recommended if you want the extra sizing. Hope this helps! Smile.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: XX-LargeColor: Big Man - Knit Boxer - 3 Pack,3.0 out of 5 stars,"
I would like to give this product a 5 star because the ...
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I would like to give this product a 5 star because the fit, quality and price are great and my husband is comfortable. The assorted colors however include RED, grey and dark blue and I would like to know who's bright idea it was to include RED. I wash underwear in hot water for sanitary reasons and red us going to turn all my other underwear pink. having had a bad experience with red fabric before, for the past 10 days I have had them soaking separately in hot water to drain out the red tint and more is still coming off the fabric. My husband has yet to wear these pairs. ATTN FRUIT OF THE LOOM: IF YOU ARE READING THIS, PLEASE MAKE THESE ALSO AVAILABLE IN PACKAGES OF WHITE ONLY, I will buy them. Thank you.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 4X-LargeColor: Big Man - Boxer Brief - 3 Pack,1.0 out of 5 stars,"
Great fit – Terrible quality
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  So let me first state that these briefs are some of the most comfortable ones I’ve got from Fruit of the Loom.  I’ve originally bought 4 packs and 2-3 weeks later got an additional 4 packs. I’ve been buying Fruit of the Looms for many of years (I’m 48).  The fit great, don’t shift around and stay put throughout the day.  However the quality of these briefs is terrible.  Within 2-3 washes the in seams are ripping apart.  I already had to through away 6 pairs (that’s a total of 2 of the packages).  I have serious doubts the remaining briefs are going to last the next 3 months.  I believe these may be my last Fruit of the Loom products if that’s how the quality is going to be going forward.  Not worth the price I’ve paid for them.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 3X-LargeColor: Big Man - Tank - 3 Pack,1.0 out of 5 stars,"
Burlap is cheaper and maybe softer.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  You know Big &amp; Tall stores? Well I’m both of those and finding tanks that don’t expose my bum crack is a chore.<br/>I bought these based on the (antiquated) notion the FoTL was good stuff. Not sure that is accurate anymore.<br/>Amusingly the packaging had a spot that said “feel the softness” but the packaging wasn’t cut out, so all you would feel was plastic. That should have been a clue. Well they weren’t soft when I opened them (mistake one).<br/>I tried it on and it was a little snug, but the length was good. After wondering how bad it could be and opening both packages I bought (mistake two), I washed them (mistake three). They shrank a bit and now they are even more rough feeling somehow. It’s like a tank top of white overly tight burlap that hugs you in all the wrong places. I half expect rug-burn-type rashes where these shirts hug and grind.<br/>And since I washed them, I can’t return them. Steer clear, oh reader, find something different!
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: X-LargeColor: Tall Man - V Neck - 3 Pack,4.0 out of 5 stars,"
Upsize for Shrinkage
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I purchased fruit of the loom shirts instead of Hanes based on several reviews here. I like lightweight men's v-necks for sleeping and around the house.  But I'm 5'7"" and even the XL's shrink to be too short in the length. So I ordered these FOTL tall XL's for the extra length. As expected, they shrunk overall down to a ""Large"" size after 1 wash &amp; dry. But they maintained enough length that they're good for a nightshirt. Exactly what I was looking for. They're a little heavier than Haynes but still very comfortable.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: 3X-LargeColor: Tall Man - Crew - 3 Pack,5.0 out of 5 stars,"
Bigger guy looking for a lounge-around shirt? Just buy this shirt?
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Totally great white tshirt for a bigger guy. I am 6'1"" tall, weigh about 315lbs, and lift weights. This shirt fits perfectly around my neck and underarms, fine around the waist, and has the needed extra length to stay tucked in by itself or under an over shirt. After washing several times in hot water, they do the normal ""minor tightness"" when fresh out of the dryer, but then easily stretch back out with a gentle tug after putting back on. Each time, the neck stitching has maintained a nice collar around my neck, and is comfortable to wear in the house as a relaxed shirt, stay cool while outside grilling, and wear underneath other tshirts while exercising or household chores and sweating. Very good tshirt at a great price (under $20 for a pack of three).
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 4X-LargeColor: Big Man - Tank - 3 Pack,5.0 out of 5 stars,"
You know the name you won't find a better price w/o going to a flea market and buying knockoffs
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Great brand great price and if your a guy like me that hates going out to fight the crowds, try to avoid the weirdos, and then wait in long lines of the only 2 registers open at Walmart. Buy them 2 days later they are at your door and if for any reason (wrong size,found better price, or decide you don't want them anymore) all you do is hit return and they make it easy for you to send them back and your money is returned as soon as its scanned
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 3X-LargeColor: Big Man - Crew - 3 Pack,1.0 out of 5 stars,"
Save your money. Buy Gildan.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  These are the absolute WORST undershirts that I have ever owned. Unfortunately, I was unaware of the wretched quality of the product until they were washed on several occasions.<br/><br/>I never use bleach on my shirts as it weakens the integrity of the fabric. Before I purchased these, the last brand of undershirt that I had war was made by Gildan. Before I purchased Gildan I purchased Fruit of the Loom because that's what I had before. I can honestly say that this was a regrettable purchase because Gildan produces a better product at a lower price.<br/><br/>I cannot return these undershirts and I have to continue to find holes in them as I continue to use them. This is the absolute last time that I will ever purchase undershirts made by Fruit of the Loom.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 4X-LargeColor: Big Man - Tank - 3 Pack,5.0 out of 5 stars,"
My son loves these shirts.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  My son is a very large fellow.  I got sick of seeing him in too-small undershirts (usually with holes in them).  I decided to look on Amazon and found Fruit of the Loom Big Man's shirts.  Wow!  I bought a size 4X, and they fit beautifully.  He was so thrilled with them, he asked me to send him the link on Amazon so he could order more.  He is so thrilled to find a shirt that not only fits well, and looks good on him but that he says feels ""so comfortable"".  I rarely get such rave reviews from him.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 5X-LargeColor: Big Man - Crew - 3 Pack,5.0 out of 5 stars,"
Luv
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  This is my second time purchasing these t-shirts.. oh no they're not for my boyfriend or husband there for me! I love to wear t-shirts around the house that are big and baggy. These do not disappoint ! The material is very soft and they wash up beautifully. The only one thing I wish that Amazon would stop putting my packages in places to which I did not request. Like leaving my package by the mailbox when you're supposed to put the package at the customer door.. I live in a gated community but however that's not what I pay for in my prime membership.!! Oh yeah they've also thrown packages over the fence left them at the front gate on the bench we're in anybody could take things and people have.. but I digressed.. fruit of the loom has been around for a long time and they still crank out quality clothing.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: LargeColor: Tall Man - V Neck - 3 Pack,4.0 out of 5 stars,"
Not bad for the price.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I ordered the size L Tall.  I am a woman who likes sleeping in big t shirts and my old ones were wearing out.  These are made a little cheaper. The hems are a little narrower than my other FTL shirts and they didn't wash it as softly as I would like.  Maybe a few more washings will help.  That being said, the quality is not bad.  There are no flaws in the construction, loose strings or anything.  They did shrink about  half a size so order up for the best fit.  (I washed in cold water and dried on med.)
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: XX-LargeColor: Tall Man - V Neck - 3 Pack,5.0 out of 5 stars,"
These are perfect for my 6’11 hubby!
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  These are great! very soft and lightweight, true to size, and LONG! My husband is 6’11” and it is difficult to find things long enough for him but these are perfect for him to be able to keep tucked in throughout the day under his work shirts. Very happy that I bought two packs and will be buying more when needed in the future!
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 5X-LargeColor: Big Man - Knit Boxer - 3 Pack,5.0 out of 5 stars,"
Comfortable quality mens underwear
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Fruit of the loom is known for quality products.<br/>These knit boxers are soft,comfortable,well constructed and economical.<br/>Being a big and tall man I suggest that you buy these boxers.<br/>In the past I've purchased more expensive underwear that wasn't as good as these!<br/>You may want to size down because they are roomy!<br/> I've noticed with this product shrinking won't be a problem.<br/> I would recommend that you buy this product it worth your hard earned money!<br/>I hope that you find this review helpful.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 4X-LargeColor: Big Man - Tank - 3 Pack,2.0 out of 5 stars,"
Would fit MUCH better if the tank top undershirt arm holes were larger
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Being 6'2"" and 210 lbs with a 35"" waist, I have an athletic/rugby build and do a lot of weight training.  Before purchasing this 4XL Big Man fit size, I actually wore the 3XL A-shirt undershirt by Fruit of the Loom and as I was gaining muscle mass, arm holes were chaffing underneath my armpits.  I liked the design of the 3XL having thin straps and the larger arm holes that gave a greater range of motion.  The 3XL was excessively long in height, but I knew it's what came with such a big size.<br/><br/>When I purchased the 4XL Big Man fit size, I though it would resolve the arm hole problem, but it didn't at all!  The arm holes for this 4XL Big Man fit size was actually smaller than the 3XL!  The seller's picture is very misleading in displaying this.<br/><br/>Although these Big Man shirts give more width for the chest and rib cage, the smaller arm holes make these A-shirts more uncomfortable, and this very noticeable whenever I lie down or turn to the side while in bed.  I had to resort to cutting the side seam 5-6"" down from the arm holes to stop the chaffing to make these garments useful and comfortable to wear.  If anybody is having underarm chaffing with their undershirts with any smaller sizes, avoiding buying this Big Man design, because the underarm chaffing will not improve with these A-shirts (aka tank top undershirts).<br/><br/>Maybe the ""Tall Man"" selection would have resolved my problem, but after monitoring the availability for 1-2 months before purchasing, a ""4XL Big Tall "" size never appeared.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 5X-LargeColor: Big Man - Boxer Brief - 3 Pack,5.0 out of 5 stars,"
Recommend them for taller/bigger guys
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Got the 5xl for my husband who is 6’5” and weights over 300lbs. They where a bit large but once washed they shrank a bit and looks like they’ll work perfect for him. I always struggle to find some that will fit not just in the waist but in the height as I want him to feel comfortable wearing something that covers everything. This ones work perfect would be buying more for him. So make sure you order a size bigger as this material shrinks over a wash but would definitely recommend them.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: LargeColor: Tall Man - Crew - 3 Pack,5.0 out of 5 stars,"
Longer length is perfect!
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Bought this brand for many years. Tried  Calvin Klein etc but prefer these. Only the last two times did I purchase the Large Tall and the length makes a big difference. They hold their shape well and overall are a great product at a reasonable price. Thickness is good and better than you might expect for the price. Highly recommend!
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: LargeColor: Tall Man - Crew - 3 Pack,5.0 out of 5 stars,"
Long shirts=good
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  These are my favorite undershirts. It's hard to find tall clothing in the stores with out them being big as well, and the subscription service is the best. one pack every 3-6 months and my wife doesn't complain about me staining them any more. I wouldn't wear them by them selves, but I'm also a big fat guy that just wanted some undershirts that didn't shrink up after washing a couple times.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Tall ManSize: LargeColor: Tall Man - Crew - 3 Pack,2.0 out of 5 stars,"
Taller than average perhaps. Not very tall.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  The material is excellent. But the size is more like average-to-tall. Husband is extra tall, in terms of clothing (6’8” or 203cm), but these are barely different from regular sizing. And I’ve bought from other brands before with good fitting results. I would guess 6’4” max for these.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 5X-LargeColor: Big Man - Crew - 3 Pack,5.0 out of 5 stars,"
Good as undershirt or just to wear around.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I'm a big guy amd these are some of the best fitting plain whits t's i've had. They are on the longer side but not annoyingly so. Love the thickness as well. I use these as undershirts for work all the time, and wear them as a regualar shirt after work running errands. They are thin enough and breathe well to use as undershirts, but i feel comfortable just wearing these by themselves as well.
</span>
</span>"
B00CEH37WU,Fruit of the Loom Men's Big and Tall Tag-Free Underwear & Undershirts,Fit Type: Big ManSize: 4X-LargeColor: Big Man - Tank - 3 Pack,5.0 out of 5 stars,"
Boom boom POW
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  So soft against my skin, like silk, in cotton form,  bouncing across my belly. It’s long enough where you can’t see side boob, but you can’t see my crotch either. When you look like a ball like I do, it’s hard to find tank tops that don’t look like sports bras, so if your belly hangs low, this is the way to go.
</span>
</span>"
