product_id,product_name,attr,scores,review_title,reviews
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Antique Cherry (2-pack)Size: Medium,1.0 out of 5 stars,"
Ugly color and sleeves don't fit well
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I was looking to replace some red heathered Mossimo Athletic Fit T-Shirts that I really liked, which apparently they no longer make. Compared to those, the sleeves on these just don't fit nicely; the ends are to wide and they flop around a bit instead of following the curve of the arm. The color is much brighter than the picture which looks to me almost maroon. I got the Antique Cherry Red, and I guess the red does indeed look like a bright artificial cherry red lipstick, with black specs. The threading is in a lighter shade of red, and the overall effect is just blech. Unlike the picture, this also has a white tag on the inside back of the collar, which the Mossimo shirts don't (they have a tagless label). I always have to remove such tags, which sometimes damages the shirt. I ended up returning the 2-pack.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 10Color: Black (10-pack)Size: Large,5.0 out of 5 stars,"
Perfect fit
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I bought Hanes shirts a few months back. Brittle material, cut too short, &amp; just poor quality. These shirts are the complete opposite. Nice fit, comfortable material, &amp; great quality. A+!
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: White (2-pack)Size: Medium,4.0 out of 5 stars,"
Pretty good
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  It is long enough to be tucked in, and the material is nice. I don't like that the collar is so close to my neck, though. Other than that, it fit well overall.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Royal (2-pack)Size: 5X-Large,4.0 out of 5 stars,"
Tags are annoying!
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I bought 4 of these shirts in two different colors. They're great, save for the tags. The tags are easy enough to remove, but once you do, you have to pay extra close attention to the seams and design of the shirt to be sure you are wearing it right
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Navy (2-pack)Size: XX-Large,3.0 out of 5 stars,"
This is NOT a “heavyweight” t-shirt
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I was looking for “heavyweight” cotton t-shirts, and these aren’t them. Medium weight at best. The construction of the shirt is good, though the tag is a little irritating. The fit isn’t terrible, but it seems to be smaller than other shirts I buy. I would not purchase again.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 10Color: Dark Heather (10-pack)Size: XX-Large,2.0 out of 5 stars,"
9 arrived instead of 10, with a note handwritten ""9 2XL""
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  9 shirts arrived instead of 10 with a sticky note that said something to the effect of ""9 2XL"". The shirts are fine but like who packed this?? Supposed to be 10 shirts right?
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Dark Heather (2-pack)Size: 3X-Large,4.0 out of 5 stars,"
Pues la medida no es engañosa como con otras marcas es perfecta
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span class=""cr-original-review-content"">
  Me quedo muy bien ala medida lo único esque las tuve que lavar porque cuando probé la primera me empezó a dar un poco de picazón por alguna razón pero después de lavarlas se les quito de alli todo esta muy bien las recomiendo
</span><span class=""cr-translated-review-content aok-hidden""></span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Red (2-pack)Size: Small,1.0 out of 5 stars,"
Shrank so bad, I gave them to my dogs to wear in winter. Rate it 1 out of 10.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  This has got to be one of the worst product on Amazon. I thought I was buying a decent product but instead, wound up with a poor quality cotton t-shirt. After a few washes, they shrank so badly that I had to give them to my dogs to wear during winter.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Navy (2-pack)Size: X-Large,4.0 out of 5 stars,"
Good value tee!
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I ordered this tee to customize with our team logo. The color was nice and the fit was great. The only downside was the quality after the wash. It felt alittle bit on the stiff/wrinkly side despite fabric softener and dryer sheets. This is the basic level tees for this brand, so at this price, I can't complain. I'll be trying the moisture wicking tee next, as I've used those before and they are a bit softer after a wash/dry.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Navy (2-pack)Size: Large,5.0 out of 5 stars,"
Decent shirt
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I wanted some navy blue t shirts for work and tried these. The first two were so good that I purchased another two pack. They aren't the softest in the world, but aren't bad at all and the quality isn't the highest, but for the price they are great. The fit is exactly as I expected based on other t shirts I own. I didn't notice any fading or shrinkage after they went through the laundry. Overall, I'm highly pleased.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Antique Royal (2-pack)Size: X-Large,2.0 out of 5 stars,"
Poor Quality
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Like a lot of other items in today's world..the quality of the brand has deteriorated.  After one wash, the fabric looks cheap, feels cheap.  Wouldn't buy again even though I'll have to pay a little more.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: X-Large,2.0 out of 5 stars,"
Gildan Men's Ultra Cotton Adult T-Shirt
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Not a bad shirt, especially for the price.<br/>But was thinner than I expected and they shrink easily.<br/>They fit about as expected but are very short.  If you can manage to tuck it in, it won't stay tucked.  If Gildan made them longer or in tall sizes they would be fine.<br/>I suggest buying a size larger then immediately wash in warm water.  Should fit better that way.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Carolina Blue (2-pack)Size: 3X-Large,1.0 out of 5 stars,"
Awful Fabric
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I bought this for my husband and regret it. These are very cheaply made and so scratchy, like, i didn't know cotton could be so rough. I plan to cut these into cleaning clothes. These may work for someone like a mechanic, you wont feel guilty at all for getting grease on these.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Antique Cherry (2-pack)Size: Large,5.0 out of 5 stars,"
Good quality shirt
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Although it's a little looser/bigger than expected, it fits fine, and personally I don't mind that it's slightly loose.<br/>Material is good quality, and I like how it has tear-away-tags.<br/>If you need a shirt that's tight on you, this might not be your best bet, but I imagine Gildan has other shirts that fit that bill.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Sport Grey (2-pack)Size: 4X-Large,2.0 out of 5 stars,"
The fit is weird
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Not sure what happened with these but not at all the standard I'm used to from this company. The fit is just strange and the material is scratchy and thin. The chest fits very loose at the armpits and leaves these deep wrinkles on the sides of your chest and it creates these protrusions on the back of your shirt at the shoulder blades. It almost feels like it's on backwards. The collar feels fine and the waist fits to size, if not just a bit shorter than I'd like. Very let down by these overall as I was expecting much higher quality.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: White (2-pack)Size: Medium,4.0 out of 5 stars,"
Not bad, Not great
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Good for a basic T. My son is 6’ and thin so he bounces between M and L depending on brand.  Since we are purchasing as an undershirt I went with the medium and it seems to run on the smaller side of a medium.  I don’t know that there would be issues if he wasn’t as tall. He also prefers softer style for an undershirt. Amazon immediately issued refund. Wasn’t for us but no real complaints.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Cardinal Red (2-pack)Size: XX-Large,1.0 out of 5 stars,"
Not even close to the color stated
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  These shirts are BRIGHT RED. NOT a darker red like shown and stated!  I had a deadline and had to let people down that their shirts were not the right color.  I'm so dang angry.  If its red, then say red.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Navy (2-pack)Size: Large,5.0 out of 5 stars,"
Nice!
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I didn’t get a chance to wear my two shirts I got but I pretty much have other shirts in this brand and they fit good and they are soft I would definitely recommend they have so many colors to choose from its really nice .
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: White (2-pack)Size: Large,4.0 out of 5 stars,"
Kinda Big
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  My husband wears a large on everyday and this seemed much bigger than all the other larges in his closet. Much roomier in the arms and midsection! Still keeping for some nice work shirts.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: X-Large,5.0 out of 5 stars,"
Great quality
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  My husband is very picky about his shirts. He doesn't like them to be really ""sloppy"" or loose around the neck. I have bought and ordered so many t-shirts and I've had to return them all until I got these. They fit great, nice quality. Very happy with purchase!
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Charcoal (2-pack)Size: Large,1.0 out of 5 stars,"
Not good at all!
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I do not like these shirts, they are too long and the threads of the shirt ended up getting pulled out on their own on the first day or wearing them. Also if the shirt gets slightly wet it turns into this gross brown color. Not for me!
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: X-Large,5.0 out of 5 stars,"
Outstanding value, excellent tee shirts
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Shirts came with perfect fit and made of substantially thick cotton fabric to feel protective and still comfortable. I like that the sleeves and collar are the right size and not too large or loose as is common with many of these type of shirts. They wash well, maintaining their size and color well. Highly recommend.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: 4X-Large,4.0 out of 5 stars,"
Great quality, but only one shirt.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Great Thick quality shirt. I like it. But, it was advertised as two shirts. I only received a package with one shirt.<br/>https://www.amazon.com/dp/B076124BL3?psc=1&amp;ref=ppx_yo2_dt_b_product_details
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: 4X-Large,4.0 out of 5 stars,"
Actually meets my big and tall requirements
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Fits a little looser at the chest than most, which I usually like because im a bigger guy, however I think most of the issue is I actually ordered a size up from where I should be. I had lots of issues finding something that was actually my size when it said my size. Gildan did a solid job.  The length is at about the top of my pockets maybe slightly lower which means I can raise my arms without turning it into a cutoff. Overall very impressed.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Galapagos Blue (2-pack)Size: Medium,4.0 out of 5 stars,"
Thick and good
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Bought these years ago for custume and now again. Thick and good quality, right length and a good fit. It has a range of colors. This brand never disappoint. I recommend it for a budget t shirts.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Carolina Blue (2-pack)Size: Large,4.0 out of 5 stars,"
Nice shirt
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I used these for a Christmas project that I mad my dad's friend on my cricut. Shirts seemed nice even after I washed it. I've used the gildan before and I think I will continue!
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 10Color: Navy (10-pack)Size: Medium,5.0 out of 5 stars,"
Awesome
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I’m really surprised by the quality of these tees. They fit as expected and way better quality than overpriced Jockeys.  I highly recommend this product to everyone.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: XX-Large,2.0 out of 5 stars,"
Color fades very quickly and they are scratchy
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Fit is good but the shirts are very scratchy. I’ve washed them twice with lots of fabric softener(cold water ) to try and soften them up and they are still pretty scratchy and now noticeably fading.  Definitely won’t be buying again.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Navy (2-pack)Size: 3X-Large,4.0 out of 5 stars,"
Ok
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Neck seems larger than other Gildan shirts I own, but still comfortable and good quality. Thanks!<br/><br/>(ETA, FWIW: the pink shirts are a light, dull pink NOT a vibrant/bright pink.)
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: XX-Large,3.0 out of 5 stars,"
Weird fitting shirts
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  The arm length is cool, but the full length of shirt is too small. Also it's wide at the waist of the shirt. It'll work as an undershirt, though.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: Medium,4.0 out of 5 stars,"
takes a few washes to get nice
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  i’m normally a women’s small/ medium, but i wanted to get some t shirts to embroider on as i’m jusy starting to learn. my boyfriend wears medium in most things and i like the way his clothes fit on me (i’m 5”4 and 100 lbs for reference) the shirts were HUGE, i gotta day. and also not very soft. after one wash they did shrink a bit and lose a bit of the stiffness so i’m sure it’s fixable after a few more washes, but i’d definitely say it’s larger than advertised (or maybe it’s just sized up, idk)
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: White (2-pack)Size: 3X-Large,2.0 out of 5 stars,"
Great shirt for the price- unless you are tall as well as large.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Decent quality T-shirt for the price- only complaint is that they aren’t long enough.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: Large,3.0 out of 5 stars,"
Gildan Men's Ultra Cotton T-Shirt
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Fits Geats, Size is perfect or true to size, but if you sweat more than the usual, I recommend looking else where. Sweat stain is super noticeable even in the darkest color and stays on discolored/darker than the rest of the shirt for the rest of the day until fully dried.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Antique Irish Green (2-pack)Size: 3X-Large,5.0 out of 5 stars,"
Work shirts
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Make good work shirts, not too heavy, and not too light, no clinging to you when sweat, work in hot factory and don't want to spend  a lot  on work shirts, but still want quality.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: X-Large,1.0 out of 5 stars,"
Avoid- stitching came part
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  After two washings, the bottom stitching came apart. I have t-shirts over 20 years old and have never seen this before. Craftmanship is very poor. Try another brand!
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Galapagos Blue (2-pack)Size: XX-Large,2.0 out of 5 stars,"
Not 6 shirts!
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I guess I should have looked more closely at the listing to see that some colors were for sale in the $50. I just went right to the color I wanted and saw $12, what a great price! I thought they were on sale. However, I was wrong. The picture showed 2 shirts because it was only 2, not 6. I’m so disappointed.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Carolina Blue (2-pack)Size: X-Large,5.0 out of 5 stars,"
I'm a heavy woman...
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Love it! Washed it five times and it still looks and feels like new. Comfortable. True to size. Only thing I dislike is that the hems curl up after you wash them. But overall I'm happy.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Sport Grey (2-pack)Size: X-Large,2.0 out of 5 stars,"
Not a soft type t shirt
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I was expecting these t shirts to be a lot softer but they weren’t and also they run a bit too small for their size. Returning
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: XX-Large,3.0 out of 5 stars,"
Buy one size up for good fit after wash
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Shrinkage is a bit of a problem... Length is ok .. but shrank in shoulders and chest fits tighter ..... Buy one size up and you should be fine....altough you have to pay more in some cases ,this I find kinda wrong not my fault product shrinks ... They say it's made with pre shrunk material...... Over all made well and heavier than most should wear longer .. 3 stars because of shrinkage and having to pay more to size up in some or most cases.... I should state that I dry on low temp and pull my shirts out still damp an d hang to finish drying to help avoid shrinking.......
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Safety Pink (2-pack)Size: X-Large,5.0 out of 5 stars,"
Pink is the new great
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I have two pairs of Soffee Ranger panties, one washed grey and one black rinse and the pink shirts look fabulous with them. I also have a pair of baby blue 3” shorts and the pink makes me look gurly. I love them.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: X-Large,5.0 out of 5 stars,"
Great value
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Fit well. great for around the house and garden.  Loose and comfortable fitting. fabric is a little thinner than the same product purchased at retail.  However, these are literally 1/2 the price of retail!<br/>  If you generally purchase an XL due some ""middle-age-bulge, I might suggest considering an XXL.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Navy (2-pack)Size: X-Large,4.0 out of 5 stars,"
You are selling the right product going that direction
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I dislike because it could shrink if you put it in the dryer they should be preshrunk. I like that it's cotton.we need more cotton in the world not plastice base Material That's the real reason why I bought these shirts I will be buying more
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Charcoal (2-pack)Size: X-Large,5.0 out of 5 stars,"
Bought to “plop” my curly hair.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  So far so good. I actually ordered these for “plopping”. I needed some large shirts to wrap around my wet hair instead of towels. These are great for that. They are a bit stiff now, but I know with use and  washing, they will soften. Even brand new, they wrap pretty well!
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: 5X-Large,5.0 out of 5 stars,"
I love these
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I purposely bought these a bit large because I'm female and have breasts. I love how these fit. They're longer than your average shirt, the sleeves are a bit longer, and it doesn't cling to you like some shirts do. Mine didn't shrink much in the dryer but I did use low heat. Would recommend.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Sport Grey (2-pack)Size: 3X-Large,4.0 out of 5 stars,"
Nice fabric, well made but they run small
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  The fabric is nice, has some body, they are well made so you will not get runts but the sizing is off - I ordered 3X, got 3X but they look like the XL from the ones you buy at Costco; also a bit shorter than Costco's too .... but Costco only sells white and black so for grey, so far, these have been the best choice.  It will work for someone 5.10 but if taller, it may be a bit too short but other that, they are very well made,
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Safety Orange (2-pack)Size: 3X-Large,5.0 out of 5 stars,"
Love these
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  This is the second time being these. They are wonderful. Excellent quality. Don't shrink either. Got these fory boyfriend to wear to work. The high Vizio is what he wears.  they're perfect
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: X-Large,5.0 out of 5 stars,"
Nice
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Comfortable and nice. Fits great and looks good for a black tee
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Navy (2-pack)Size: Large,2.0 out of 5 stars,"
Extremely long - covers my butt (5'7"" female)
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Was not as heavy a weight of fabric that I was expecting, but it is okay but more of a midweight...but I wanted something sturdier.  Fit for me was typical of this size of men's tshirt except it was very long so I couldn't tuck it into my jeans.  Haven't washed this very many times so can't report on whether or not it will shrink in length (or width).
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Royal (2-pack)Size: 4X-Large,5.0 out of 5 stars,"
Nice quality shirt
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  This was perfect. I wanted to make a new shirt for my clown outfit. This was long enough to cut into a high low. Made a very comfortable shirt.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Sport Grey (2-pack)Size: Large,1.0 out of 5 stars,"
Horrible fabric
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  This shirt wasn't even worthy to keep as a rag.  I threw them out same day i got them.  Big, bulky, heavy, scratchy.  If you like that you'll love em
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Black (2-pack)Size: XX-Large,5.0 out of 5 stars,"
Great, but not a beach shirt
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Great quality, a little close to neck for me. It’s a great product, if just felt a little too tight on neck line. And the material doesn’t breathe well in hot weather. Don’t wear it to the beach.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Ash Grey (2-pack)Size: XX-Large,5.0 out of 5 stars,"
pleasant surprise
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  The shirts fit well. I expected them to be thinner but I was pleasantly surprised, they are more heavy weight! Very good product for a cheap price. I've only washed them a couple of times so time will tell.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Sport Grey (2-pack)Size: 3X-Large,5.0 out of 5 stars,"
Cheap Price, Good Fit.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  They are pretty good quality considering the price. My husband was looking for some cheaper shirts for work. He was broad shoulders so a lot of shirts end up looking like belly shirts. These fit really well. He’s almost 6’0 280lbs.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: White (2-pack)Size: Small,5.0 out of 5 stars,"
Nice heavyweight shirts
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Great quality tshirts. They did shrink a bit in the wash. The men’s small, was smaller than I anticipated (I wanted an oversized man’s tshirt to cut-up for a woman to wear). Have now ordered in a medium. Love these shirts and what great value for money too! Maybe size-up if your not sure unless you want a snugger fit.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Sport Grey (2-pack)Size: 4X-Large,4.0 out of 5 stars,"
Always read the fine print
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  BOLO. This is NOT 100% cotton. I searched and searched for 100% cotton and thought that’s what “ultra cotton“ was. Read the fine print. Yes they say that the sport gray is 90% cotton 10% polyester. I would not have purchased the product if I knew that. Summers are too hot for any polyester.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Sport Grey (2-pack)Size: X-Large,5.0 out of 5 stars,"
Great fit
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  I am 5'11'' 200 lbs and the XL fits great!  Granted, I have long legs and a short torso, so there is no problem tucking in, if that's your thing.  Works well as your primary outerware in nice weather. 10% polyester is the key to little shrinkage and the 90% cotton makes for great FEEL. I used to buy these shirts at Shopco in Salem, OR. but the stores closed.  It's good to find them still available on line.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: White (2-pack)Size: Large,4.0 out of 5 stars,"
Good shirts
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Fits spot on for me in large. Seems to be good quality although I had to cut the tags out because they are very irritating. After that, great shirt.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Carolina Blue (2-pack)Size: 3X-Large,5.0 out of 5 stars,"
Good shirts. Great price.
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  Bought these to wear around the house while working on bikes and stuff. They are nice enough that I can wear them to work and to the store and such.
</span>
</span>"
B0787P86ZZ,"Gildan Men's Ultra Cotton T-Shirt, Style G2000, Multipack",Number of Items: 2Color: Heliconia (2-pack)Size: 3X-Large,5.0 out of 5 stars,"
Good quality and rich color
","<span class=""a-size-base review-text review-text-content"" data-hook=""review-body"">
<span>
  The best shirt I’ve ever purchased.
</span>
</span>"
